t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
2.256000000000000000e+03,5.000000000000000000e+01,-1.903040752884703224e+01,6.939696190200398007e+01,-3.665543731569448349e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.121399999999999864e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.257000000000000000e+03,5.000000000000000711e+01,-1.912609782440378581e+01,6.956816122252733692e+01,-4.420633981235446153e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.124600000000000222e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.258000000000000000e+03,5.000000000000000711e+01,-1.960753962392362482e+01,7.049072524722359390e+01,-8.831856232999601986e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.140699999999999648e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.259000000000000000e+03,5.000000000000000000e+01,-1.960753962392362482e+01,7.045216599656798451e+01,-8.446263726443536957e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.140699999999999648e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.260000000000000000e+03,5.000000000000000711e+01,-1.980191053677327062e+01,7.079554594623020591e+01,-9.936354094569269657e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.147200000000000131e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.261000000000000000e+03,5.000000000000000000e+01,-2.008898142344348514e+01,7.131377300154785814e+01,-1.224791578104374112e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.156799999999999784e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.262000000000000000e+03,4.999999999999999289e+01,-1.999329112788675644e+01,7.107309665853271952e+01,-1.079805530645967293e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.153600000000000136e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.263000000000000000e+03,4.999999999999999289e+01,-1.999329112788675644e+01,7.102595312379092718e+01,-1.032661995904180730e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.153600000000000136e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.264000000000000000e+03,5.000000000000000711e+01,-1.989760083233000287e+01,7.079366502048773668e+01,-8.960641881577333656e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.150399999999999778e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.265000000000000000e+03,5.000000000000000000e+01,-1.989760083233000287e+01,7.075454350093039579e+01,-8.569426686003982496e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.150399999999999778e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.266000000000000000e+03,5.000000000000000000e+01,-2.008898142344348514e+01,7.109153564177694307e+01,-1.002554218333459701e+00,0.000000000000000000e+00,5.485000000000000142e+01,6.156799999999999784e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.267000000000000000e+03,5.000000000000000711e+01,-1.989760083233000287e+01,7.067335920097690405e+01,-7.757583686468985107e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.150399999999999778e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.268000000000000000e+03,4.999999999999999289e+01,-1.989760083233000287e+01,7.063949014718379260e+01,-7.418893148537970550e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.150399999999999778e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.269000000000000000e+03,5.000000000000000711e+01,-1.989760083233000287e+01,7.060709979197933706e+01,-7.094989596493307404e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.150399999999999778e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.270000000000000000e+03,4.999999999999999289e+01,-1.989760083233000287e+01,7.057612357644403289e+01,-6.785227441140389004e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.150399999999999778e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.271000000000000000e+03,5.000000000000000711e+01,-1.941615903281016031e+01,6.960463556476270242e+01,-1.884765319525420479e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.134300000000000352e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.272000000000000000e+03,5.000000000000000000e+01,-1.941615903281016031e+01,6.959640681460358280e+01,-1.802477817934272086e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.134300000000000352e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.273000000000000000e+03,5.000000000000000711e+01,-1.912609782440378581e+01,6.902107877320911200e+01,1.050190511946793581e-01,0.000000000000000000e+00,5.485000000000000142e+01,6.124600000000000222e+01,6.000000000000000000e+01,1.000000000000000000e+00
2.274000000000000000e+03,4.999999999999999289e+01,-1.922178811996051451e+01,6.921286665110062586e+01,8.921468859881473423e-03,0.000000000000000000e+00,5.485000000000000142e+01,6.127799999999999869e+01,6.000000000000000000e+01,1.000000000000000000e+00
